iter	Passed	Remaining
874	227628	9760787875	227867	9757187876	228117	9754187877	228289	9747887878	228538	9744787879	228818	9742988880	229065	9739888881	229293	97358882	229542	973280
883	229778	972921
884	230125	973028
885	230473	973138
886	230647	972514
887	230891	972189
888	231178	972042
889	231546	972233
890	231813	972004
891	232043	971616
892	232318	971418
893	232544	971017
894	232799	970732
895	233041	970400
896	233344	970319
897	233572	969923
898	233807	969561
899	234034	969161
900	234282	968852
901	234520	968503
902	234760	968158
903	234954	967628
904	235204	967328
905	235433	966941
906	235675	966607
907	235927	966313
908	236135	965843
909	236336	965344
910	236568	964971
911	236889	964962
912	237082	964431
913	237320	964081
914	237563	963753
915	237776	963306
916	238006	962928
917	238215	962463
918	238457	962132
919	238695	961789
920	238930	961428
921	239164	961068
922	239468	960988
923	239755	960838
924	240020	960601
925	240214	960080
926	240438	959678
927	240644	959208
928	240915	958995
929	241227	958944
930	241439	958496
931	241696	958228
932	241918	957822
933	242172	957540
934	242384	957093
935	242622	956751
936	242866	956433
937	243080	955993
938	243355	955796
939	243551	955290
940	243815	955052
941	244092	954863
942	244321	954486
943	244561	954153
944	244813	953866
945	245041	953485
946	245284	953162
947	245556	952954
948	245798	952631
949	246015	952207
950	246234	951797
951	246532	951686
952	246789	951423
953	247067	951234
954	247316	950937
955	247601	950777
956	247797	950277
957	248030	949918
958	248338	949848
959	248587	949552
960	248808	949150
961	249043	948799
962	249287	948483
963	249474	947950
964	249728	947675
965	249979	947384
966	250239	947131
967	250436	946637
968	250670	946289
969	250906	945944
970	251101	945443
971	251377	945253
972	251543	944646
973	251832	944502
974	252090	944241
975	252366	944046
976	252615	943752
977	252842	943377
978	253109	943147
979	253352	942834
980	253586	942484
981	254068	943053
982	254965	945163
983	255266	945058
984	255773	945711
985	256123	945785
986	256607	946353
987	257034	946708
988	257316	946529
989	257583	946295
990	257898	946236
991	258159	945976
992	258473	945915
993	258740	945677
994	258959	945266
995	259324	945390
996	259643	945341
997	259892	945041
998	260152	944776
999	260416	944529
1000	260726	944449
1001	260986	944187
1002	261223	943841
1003	261529	943745
1004	261776	943438
1005	262019	943113
1006	262232	942682
1007	262433	942209
1008	262653	941805
1009	262869	941383
1010	263120	941092
1011	263362	940766
1012	263597	940415
1013	263836	940078
1014	264049	939652
1015	264281	939290
1016	264461	938746
1017	264632	938173
1018	264887	937894
1019	265136	937595
1020	265343	937147
1021	265588	936835
1022	265828	936506
1023	266058	936142
1024	266266	935698
1025	266495	935332
1026	266733	934997
1027	266989	934721
1028	267246	934453
1029	267525	934260
1030	267764	933930
1031	268004	933600
1032	268214	933168
1033	268450	932825
1034	268749	932702
1035	268935	932189
1036	269212	931990
1037	269452	931660
1038	269666	931244
1039	269907	930920
1040	270158	930632
1041	270408	930341
1042	270692	930165
1043	270935	929847
1044	271198	929602
1045	271469	929382
1046	271684	928968
1047	271868	928452
1048	272147	928258
1049	272405	927993
1050	272598	927510
1051	272883	927337
1052	273111	926971
1053	273395	926796
1054	273595	926334
1055	273818	925953
1056	274132	925876
1057	274321	925380
1058	274542	924992
1059	274802	924737
1060	275155	924790
1061	275401	924486
1062	275585	923976
1063	275765	923452
1064	276059	923309
1065	276316	923042
1066	276567	922757
1067	276775	922325
1068	277017	922009
1069	277231	921602
1070	277486	921328
1071	277724	920998
1072	277979	920727
1073	278172	920248
1074	278423	919962
1075	278634	919546
