iter	MultiClass
1499	0.008072990078
1500	0.008065334582
1501	0.008061348399
1502	0.008058914815
1503	0.008053646376
1504	0.008051591236
1505	0.008044869996
1506	0.008039663864
1507	0.008032909684
1508	0.008030164667
1509	0.008027354969
1510	0.008023662503
1511	0.00801604912
1512	0.00801151821
1513	0.007998564809
1514	0.00799120968
1515	0.007987563697
1516	0.007977099345
1517	0.007969451823
1518	0.007961080018
1519	0.007954120811
1520	0.007948588579
1521	0.007941889598
1522	0.007936482699
1523	0.007933449931
1524	0.007930545885
1525	0.007925974118
1526	0.007921317736
1527	0.007911269821
1528	0.007904658231
1529	0.007896415264
1530	0.007889445274
1531	0.007886881757
1532	0.007880433262
1533	0.007871981127
1534	0.007868794817
1535	0.007867169007
1536	0.007861079769
1537	0.00785904854
1538	0.007851498091
1539	0.007838653337
1540	0.007832494228
1541	0.007825578784
1542	0.007823367103
1543	0.00781597871
1544	0.007814095394
1545	0.00780551126
1546	0.007798607324
1547	0.007795792725
1548	0.007790319401
1549	0.00778316391
1550	0.007775863226
1551	0.007770996507
1552	0.007765978513
1553	0.007763927575
1554	0.007758810877
1555	0.007755607519
15561552	0.0072501971557	0.007748360167
1558	0.007742465017
1559	0.007734852259
1560	0.007728328924
1561	0.00772211844
1562	0.007718092175
1563	0.007712393772
1564	0.007707241254
1565	0.007705227535
1566	0.007697923044
1567	0.007693224706
1568	0.007687957818
1569	0.007681213703
1570	0.007677299402
1571	0.007670981991
1572	0.007665358722
1573	0.007659332029
1571570	0.007152160111571	0.007147839271576	0.007639082679
1577	0.007636644309
151574	0.0071360668711575	0.00713347748151576	0.00712845904151577	0.00712507326151578	0.00712123319151579	0.00711851192151580	0.00711605272151581	0.0071111120311582	0.00710834417611583	0.00710363789151584	0.007097728931589	0.007575443069
1590	0.007573974647
11587	0.00708404254
1588	0.00707826677211589	0.00707401996411590	0.00706877546511591	0.00706282449
1592	0.007058158829
1597	0.007526170894
1598	0.007520398066
1599	0.007518068178
1600	0.007513015184
1601	0.007508188526
1602	0.007501347595
1599	0.00702438298911600	0.00701959969311601	0.00701436887311602	0.00701075104711603	0.00700628081811604	0.00700053894611605	0.00699892391911606	0.00699447983311607	0.00699116629811608	0.00698485626
1609	0.00698009211411610	0.00697607294161611	0.00697126581161612	0.0069614727911613	0.00695689160711614	0.00695023357111615	0.00694528272111616	0.006940521733
1617	0.006936191501
1618	0.006929632938
1619	0.006926095625
1620	0.006919376523
1621	0.006915722542
1622	0.006911774256
1623	0.006908319782
1624	0.006903439732
1625	0.006899510256
1626	0.006894156653
1627	0.006892453514
1628	0.0068884848
1629	0.006883376709
1630	0.006875705038
1631	0.006871205105
1632	0.006866959953
1633	0.006861613291
1634	0.006857806283
1635	0.006852587626
1636	0.006848767746
1637	0.006842923572
1638	0.006837977069
1639	0.00683385008
1640	0.006829699248
1641	0.006825766706
1642	0.006820179038
1643	0.006818654932
1644	0.006810905648
1645	0.006808438516
1646	0.006804082675
1647	0.00679917488
1648	0.006796724879
1649	0.006791166753
1650	0.006787267196
1651	0.00678278341
1652	0.006777648982
1653	0.006772444503
1654	0.006769899862
1655	0.0067641938
1656	0.006761837947
1657	0.006757697895
1658	0.006756189689
1659	0.006754387608
1660	0.006751026132
1661	0.006746478353
1662	0.006742276641
1663	0.006738970437
1664	0.006734687263
1665	0.006732696082
1666	0.00672835007
1667	0.006723538032
1668	0.006720054249
1669	0.006716673977
1670	0.00671467521
1671	0.006710513974
1672	0.006705066596
1673	0.006701602921
1674	0.006696164687
1675	0.00669322798
1676	0.006692017278
1677	0.006686348213
1678	0.006682073249
1679	0.006677091252
1680	0.006674579775
1681	0.006670762012
1682	0.006668006924
1683	0.006660534081
1684	0.00665609955
1685	0.006653898036
1686	0.006649430122
1687	0.006645905358
1688	0.006644333136
1689	0.006640154726
1690	0.006635427206
1691	0.006630866988
1692	0.00662707349
1693	0.006622737475
1694	0.006619394795
1695	0.006612464708
1696	0.006608477771
1697	0.006604271801
1698	0.00659931915
1699	0.006594321748
1700	0.006592931366
1701	0.006587358032
1702	0.00658626152
1703	0.006582650728
1704	0.006578815678
1705	0.006574388455
1706	0.006569336074
1707	0.006567587718
1708	0.006562915788
1709	0.006558932552
1710	0.006557652617
1711	0.006553262652
1712	0.006548549915
1713	0.006544430629
1714	0.00654210992
1715	0.00653837079
1716	0.006536273403
1717	0.006531174649
1718	0.006526496478
1719	0.006521705963
1720	0.006517409325
1721	0.006513748137
1722	0.006508257715
1723	0.006503541418
1724	0.006500019986
1725	0.006496913925
1726	0.006493097426
1727	0.00649111509
1728	0.006487643958
1729	0.006482923927
1730	0.006478343599
1731	0.006469964396
1732	0.006466143503
1733	0.006460977216
1734	0.006457611801
1735	0.00645416339
1736	0.006449857634
1737	0.006444689413
1738	0.006439619436
1739	0.006436610544
1740	0.006432706951
1741	0.006429568889
1742	0.006424703668
1743	0.006420633626
1744	0.00641693911
1745	0.006414355453
1746	0.00641020235
1747	0.006404125264
1748	0.006399682259
1749	0.006393995377
1750	0.006392074465
1751	0.006386338524
1752	0.006382621465
1753	0.006377739294
1754	0.006373597102
1755	0.006368579447
1756	0.006364250721
1757	0.006355583801
1758	0.006346390599
1759	0.006344737984
1760	0.006340861482
1761	0.006335529841
1762	0.006330059872
1763	0.006326141061
1764	0.006319528431
1765	0.006316640297
1766	0.006312696326
1767	0.006307608313
1768	0.006303551094
1769	0.006299795366
1770	0.00629411245
1771	0.006292557673
1772	0.006286500736
1773	0.006282284982
1774	0.006278428862
1775	0.006273458538
1776	0.006268383026
1777	0.006266141693
1778	0.006261915696
1779	0.006258318562
1780	0.006254748987
1781	0.006248918382
1782	0.006245572986
1783	0.006241324048
1784	0.006237621205
1785	0.006233910593
1786	0.006230017428
1787	0.006225546276
1788	0.006222764643
1789	0.006218560495
1790	0.006214479335
1791	0.006212822754
1792	0.006211320258
1793	0.006207401423
1794	0.006205464902
1795	0.006202949817
1796	0.006198880197
1797	0.006197238432
1798	0.006193556973
1799	0.006190266049
1800	0.006188546712
1801	0.006184461852
1802	0.006179951824
1803	0.006176100943
1804	0.006172780303
1805	0.006168895021
1806	0.006166216691
1807	0.006162656902
1808	0.0061557515
1809	0.006152658057
1810	0.006149750796
1811	0.006144473137
1812	0.006138775032
1813	0.006135088255
1814	0.006131324252
1815	0.006129603447
1816	0.006124657253
1817	0.006120747161
1818	0.006116029335
1819	0.006112603381
1820	0.006108803286
1821	0.006106167455
1822	0.006105032748
1823	0.006100778707
1824	0.006099155118
1825	0.006095628774
1826	0.006094232067
1827	0.006090720325
1828	0.00608611377
1829	0.00608153032
1830	0.006078535375
1831	0.006074319702
1832	0.006070982479
1833	0.006065672563
1834	0.006063755129
1835	0.006062130742
1836	0.006058789375
1837	0.006054833658
1838	0.006052438804
1839	0.006048524442
1840	0.006045891635
1841	0.006043244635
1842	0.006041184947
1843	0.006030464011
1844	0.006026644625
1845	0.006023064449
1846	0.006021772306
1847	0.006018480867
1848	0.006015032909
1849	0.006012022477
1850	0.006009698051
1851	0.006005858163
1852	0.006001485033
1853	0.005997486503
1854	0.005995911798
1855	0.005992204469
1856	0.005989537788
1857	0.005985381812
1858	0.005981758006
1859	0.00597786505
1860	0.00597381715
1861	0.005970345564
1862	0.005966490095
1863	0.005963328783
1864	0.005957484266
1865	0.005954758892
1866	0.005953680843
1867	0.005948759685
1868	0.00594344084
1869	0.005939889914
1870	0.00593577308
1871	0.005932490371
1872	0.005929568927
1873	0.005926313358
1874	0.005921767924
1875	0.005920159325
1876	0.005916480469
1877	0.005913272011
1878	0.005912226782
1879	0.005908885329
1880	0.005905213455
1881	0.005900788906
1882	0.005897218384
1883	0.005893506163
1884	0.005891905403
1885	0.00588921478
1886	0.005885133902
1887	0.005880282739
1888	0.005876953004
1889	0.005874404251
1890	0.0058705564
1891	0.005867076497
1892	0.005863614534
1893	0.005859414773
1894	0.005855732788
1895	0.005851594294
1896	0.005848334735
1897	0.005844031126
1898	0.005840973729
1899	0.005838204895
1900	0.005835016435
1901	0.005830236681
1902	0.005825690875
1903	0.005821334716
1904	0.005819248045
1905	0.005815880624
1906	0.005812964398
1907	0.00580978594
1908	0.005806300923
1909	0.005802072914
1910	0.0057987467
1911	0.005796505623
1912	0.005793425626
1913	0.005790628836
1914	0.005787990561
1915	0.005783374239
1916	0.005781893946
1917	0.005779835028
1918	0.005778531826
1919	0.005775805394
1920	0.005772467834
1921	0.00576937495
1922	0.00576617027
1923	0.005763147709
1924	0.00575948591
1925	0.00575632025
1926	0.005753191132
1927	0.005750924563
1928	0.005747317636
1929	0.005744343226
1930	0.00574108234
1931	0.005738186335
1932	0.005734384919
1933	0.005730313088
1934	0.005725591351
1935	0.005721630853
1936	0.005719870088
1937	0.005718402436
1938	0.005715218721
1939	0.005713731022
1940	0.005709790031
1941	0.005706109357
1942	0.005702294842
1943	0.00569921803
1944	0.005696116885
1945	0.0056911705
1946	0.005688188139
1947	0.005683789816
1948	0.005676230868
1949	0.005674894588
1950	0.005672737122
1951	0.005669559699
1952	0.005666810855
1953	0.005663020824
1954	0.005659993957
1955	0.005654859331
1956	0.005652865204
1957	0.005650200336
1958	0.005647758806
1959	0.005644741927
1960	0.005641006101
1961	0.005639316553
1962	0.005636170765
1963	0.005632260963
1964	0.005628899094
1965	0.00562600395
1966	0.005622979515
1967	0.00562056683
1968	0.005617708505
1969	0.005614457515
1970	0.00561134713
1971	0.005609629424
1972	0.00560776118
1973	0.005604977426
1974	0.005602320355
1975	0.005600750079
1976	0.005596753691
1977	0.005593941239
1978	0.005590803585
1979	0.005588355803
1980	0.005585699809
1981	0.005581281466
1982	0.005580031774
1983	0.005575565501
1984	0.005574133738
1985	0.005570458821
1986	0.005567315765
1987	0.005565982705
1988	0.005563413931
1989	0.005560614005
1990	0.005554770678
1991	0.005551332877
1992	0.00554841735
1993	0.005544891664
1994	0.005541218279
1995	0.005538644517
1996	0.005533737495
1997	0.005530786642
1998	0.005527478713
1999	0.005524324111
2000	0.005520810802
2001	0.005517569964
2002	0.005514322409
2003	0.005510615632
2004	0.005505852235
2005	0.005502693694
2006	0.00549966195
2007	0.005498374022
2008	0.00549392146
2009	0.005490334634
2010	0.005489124097
2011	0.00548530264
2012	0.005483651612
2013	0.005481094705
2014	0.005477946799
2015	0.00547614278
2016	0.005473453122
2017	0.005471304768
2018	0.00546903634
2019	0.005463114733
2020	0.005459105796
2021	0.005456736972
2022	0.005453778755
2023	0.005451239283
2024	0.005445102369
2025	0.005443988437
2026	0.005440203605
2027	0.005439525338
2028	0.00543608578
2029	0.005433381045
2030	0.005430512576
2031	0.005426841493
2032	0.005424137981
2033	0.00542068452
2034	0.005417916207
2035	0.005415347608
2036	0.005413383266
2037	0.005410137676
2038	0.005407792232
2039	0.005406672708
2040	0.005402787432
2041	0.005399052372
2042	0.005391392758
2043	0.005387637532
2044	0.005386471591
2045	0.0053837936
2046	0.005379438794
2047	0.005376720799
2048	0.005374648979
2049	0.005372999352
2050	0.005370467817
2051	0.005367694864
2052	0.005366220543
2053	0.005364608554
2054	0.005363606263
2055	0.005360023356
2056	0.005357352288
2057	0.005353017658
2058	0.005350392395
2059	0.005349624626
2060	0.005348785862
2061	0.0053448137
2062	0.005341737874
2063	0.005340084461
2064	0.005336739185
2065	0.005333316499
2066	0.005331470601
2067	0.005327744407
2068	0.00532368219
2069	0.005321179621
2070	0.005318253523
2071	0.005316064641
2072	0.005314725649
2073	0.005311249031
2074	0.00531006965
2075	0.005307843988
2076	0.005306500693
2077	0.00530516733
2078	0.005302179148
2079	0.005300301281
2080	0.005298819599
2081	0.005296112515
2082	0.005289230592
2083	0.005286843334
2084	0.005283168818
2085	0.005280739657
2086	0.005277701687
2087	0.005274847922
2088	0.00527244569
2089	0.005269256102
2090	0.005267245848
2091	0.005264727858
2092	0.005261486719
2093	0.00525810888
2094	0.00525527815
2095	0.005252917133
2096	0.005250349469
2097	0.005249018652
2098	0.005246449907
2099	0.00524388562
2100	0.005241680039
2101	0.005240707848
2102	0.005238420737
2103	0.005234678175
2104	0.005229547199
2105	0.0052272823
2106	0.005224646751
2107	0.00522208141
2108	0.005218405463
2109	0.005216111776
2110	0.005212671996
2111	0.005211185792
2112	0.005208890366
2113	0.005206795284
2114	0.005203836469
2115	0.005202520114
2116	0.005200974519
2117	0.005200048088
2118	0.005197013164
2119	0.005194547557
2120	0.005191959017
2121	0.005189871435
2122	0.005186954952
2123	0.00518560859
2124	0.005184418536
2125	0.005183539297
2126	0.005180528131
2127	0.005177903071
2128	0.005174904672
2129	0.005171327496
2130	0.005170017156
2131	0.005167471857
2132	0.005162647969
2133	0.005160090356
2134	0.005157377158
2135	0.005156061049
2136	0.005153491948
2137	0.005151443603
2138	0.005149172399
2139	0.005146940149
2140	0.005146063055
2141	0.00514003136
2142	0.005137061206
2143	0.005135768237
2144	0.005134439713
2145	0.005133153564
2146	0.005132139438
2147	0.00513129883
2148	0.005128253048
2149	0.005126296819
2150	0.005123265208
2151	0.005118892423
2152	0.005116435115
2153	0.005113494907
2154	0.005111100677
2155	0.005109865447
2156	0.005107330151
2157	0.005104981097
2158	0.005102650076
2159	0.005098609389
2160	0.005095743802
2161	0.005091970033
2162	0.005089118803
2163	0.00508665557
2164	0.00508420645
2165	0.005081294496
2166	0.005079315964
2167	0.005077724591
2168	0.005074813567
2169	0.005072092262
2170	0.005070160051
2171	0.005068781669
2172	0.005067942031
2173	0.00506533616
2174	0.005063868765
2175	0.005061378169
2176	0.005060097024
2177	0.005057046891
2178	0.005054048249
2179	0.005051381565
2180	0.005050395477
2181	0.005047689569
2182	0.005043725531
2183	0.00504136262
2184	0.005040337865
2185	0.005037416423
2186	0.00503375825
2187	0.005031108082
2188	0.005028494113
2189	0.00502613011
2190	0.005023840234
2191	0.005020805788
2192	0.005018212846
2193	0.00501636122
2194	0.005013679088
2195	0.005010586987
2196	0.005008270534
2197	0.005005035138
2198	0.00500313256
2199	0.004998949002
2200	0.004998130656
2201	0.004995282444
2202	0.00499290569
2203	0.004989745064
2204	0.004987411341
2205	0.004984418775
2206	0.004981569777
2207	0.004979348282
2208	0.004976774042
2209	0.004974204173
2210	0.004972185631
2211	0.004971076365
2212	0.004967732768
2213	0.00496502235
2214	0.004961156759
2215	0.004958730036
2216	0.004956113873
2217	0.0049516025
2218	0.00495021626
2219	0.004948795826
2220	0.004945437204
2221	0.004943300564
2222	0.004940509309
2223	0.004937573724
2224	0.004935115947
2225	0.004932330484
2226	0.00493077846
2227	0.004929397562
2228	0.004926986393
2229	0.004924787425
2230	0.004922493524
2231	0.004919151801
2232	0.004917055998
2233	0.004915540761
2234	0.004908924909
2235	0.004906007963
2236	0.004905068257
2237	0.00490201177
2238	0.004899531877
2239	0.004896844153
2240	0.004894189173
2241	0.004891326223
2242	0.004888941388
2243	0.004887518301
2244	0.004885050776
2245	0.004881206527
2246	0.004879094533
2247	0.004878360635
2248	0.004877149664
2249	0.004875633064
2250	0.00487347974
2251	0.004870940464
2252	0.004869982153
2253	0.004867564487
2254	0.004865361023
2255	0.004863207749
2256	0.004860901991
2257	0.004858703138
2258	0.004855993338
2259	0.004852415313
2260	0.004850525579
2261	0.004848905342
2262	0.004847813983
2263	0.004845295961
2264	0.004842641455
2265	0.004841843069
2266	0.004839563071
2267	0.004836821256
2268	0.004833988105
2269	0.004831583539
2270	0.004830546694
2271	0.004828389494
2272	0.004826115417
2273	0.004823948593
2274	0.004821182343
2275	0.004818819089
2276	0.004816397909
2277	0.004813935246
2278	0.004810891494
2279	0.004808027128
2280	0.004806824475
2281	0.004803629877
2282	0.004800966367
2283	0.004798988228
2284	0.004796737108
2285	0.004794164825
2286	0.004793593275
2287	0.004790905803
2288	0.004787995771
2289	0.004786073534
2290	0.004783610774
2291	0.004780714817
2292	0.004778550686
2293	0.004772000888
2294	0.004769387131
2295	0.004766294742
2296	0.004763980708
2297	0.004761853656
2298	0.004759700906
2299	0.004757418902
2300	0.004754223459
2301	0.004750980426
2302	0.004748355653
2303	0.004745725305
2304	0.004743185383
2305	0.004740823103
2306	0.004738960211
2307	0.004735719562
2308	0.004732121482
2309	0.004729365084
2310	0.004727359495
2311	0.004725033138
2312	0.004722182997
2313	0.004721348665
2314	0.004719395322
2315	0.004717451515
2316	0.004716361393
2317	0.004713419975
2318	0.004711461114
2319	0.004709394761
2320	0.004707002499
2321	0.004706071299
2322	0.004703845816
2323	0.004701305644
2324	0.004700358938
2325	0.004697727379
2326	0.004694606635
2327	0.004691378799
2328	0.004688733269
2329	0.004685205736
2330	0.004682368919
2331	0.004680559728
2332	0.00467791893
2333	0.004675343721
2334	0.004673825682
2335	0.004671324732
2336	0.004668569691
2337	0.004667431721
2338	0.004666123483
2339	0.004662590509
2340	0.004660696243
2341	0.004657528907
2342	0.004655416295
2343	0.004653239126
2344	0.004650720174
2345	0.004648429783
2346	0.00464638515
2347	0.004645641043
2348	0.00464351412
2349	0.004641394585
2350	0.004639881267
2351	0.004636466494
2352	0.004633775498
2353	0.004631060519
2354	0.004629411072
2355	0.004627507004
2356	0.0046246396
2357	0.004622928959
2358	0.004620748247
2359	0.004618598662
2360	0.004616438426
2361	0.004614779726
2362	0.00461301497
2363	0.004610676106
2364	0.004604718974
2365	0.004601315899
2366	0.004599502396
2367	0.004597705111
2368	0.004596727252
2369	0.004592594044
2370	0.00459045563
2371	0.004588388398
2372	0.004586045647
2373	0.004585117071
2374	0.004584396787
2375	0.004582242398
2376	0.004579484705
2377	0.004577633617
2378	0.004575998266
2379	0.004573881585
2380	0.004572046412
2381	0.004570219673
2382	0.004567970814
2383	0.004567089582
2384	0.004565102614
2385	0.004562962856
2386	0.004559830282
2387	0.004557266288
2388	0.004555113059
2389	0.004552276529
2390	0.004549801392
2391	0.004548080907
2392	0.004545499471
2393	0.004543188893
2394	0.004540995544
2395	0.004539080484
2396	0.004537141677
2397	0.00453617818
2398	0.004533718105
2399	0.004531148174
2400	0.004528916436
2401	0.00452562594
2402	0.004524189407
2403	0.004522209803
2404	0.004521238562
2405	0.004519391219
2406	0.004518349334
2407	0.004516282875
2408	0.004514889955
2409	0.004513317317
2410	0.004511586744
2411	0.004508209626
2412	0.00450732063
2413	0.004506158124
2414	0.004504700049
418	0.004791341232
155566
2415	0.004599226534
2416	0.004597536901
2417	0.004594675285
2418	0.004592122939
2419	0.004589612808
2420	0.004588652554
004472776712
2422	0.004470781744
	0.00456545507
2423	0.004563081107
2424	0.004562166712
2
2426	0.004623445362
2427	0.00462230153
2428	0.004620287674
2429	0.004615844202
2430	0.004613819204
89848993
2432	0.004587974465
2433	0.004586968248
2434	0.004584683269
2435	0.004582259764
2436	0.004579975419
2437	0.004578266478
2438	0.004576738737
